2025-07-08 10:30:13.185 | INFO     | __main__:_load_pagination_state:645 - Pagination state loaded from file
2025-07-08 15:16:50.761 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":220,"pagesize":10,"total_count":23908,"searchdata":{"query":"","search_descriptions":false,"total_count":23908,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"Boston 2018 Mirage Souvenir Package","hash_name":"Boston 2018 Mirage Souvenir Package","sell_listings":68,"sell_price":2461,"sell_price_text":"$24.61","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3baea65848b545be9eae2a
2025-07-08 15:16:53.776 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Boston 2018 Mirage Souvenir Package, $24.61, 68 listings)
2025-07-08 15:16:53.776 | DEBUG    | __main__:process_item:197 - Processing price data for Boston 2018 Mirage Souvenir Package (CS2)
2025-07-08 15:16:53.776 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir AUG | Radiation Hazard (Minimal Wear), $3.30, 93 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir SSG 08 | Tropical Storm (Battle-Scarred), $2.82, 36 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir USP-S | Ancient Visions (Factory New), $19.98, 17 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir PP-Bizon | Chemical Green (Minimal Wear), $4.48, 72 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ P2000 | Oceanic (Factory New), $1.56, 132 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ MP9 | Deadly Poison (Battle-Scarred), $0.93, 115 listings)
2025-07-08 15:16:53.778 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(UMP-45 | Exposure (Battle-Scarred), $0.54, 126 listings)
2025-07-08 15:16:53.784 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(P90 | Fallout Warning (Minimal Wear), $23.00, 29 listings)
2025-07-08 15:16:53.784 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ R8 Revolver | Reboot (Well-Worn), $1.61, 48 listings)
2025-07-08 15:16:53.784 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 23
2025-07-08 15:16:53.784 | INFO     | __main__:_process_page:492 - Processing page 24 for CS2 (items 230-239)
2025-07-08 15:16:53.962 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Boston 2018 Mirage Souvenir Package
2025-07-08 15:16:53.962 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Boston 2018 Mirage Souvenir Package
2025-07-08 15:16:53.962 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 15:16:53.965 | INFO     | __main__:_log_progress_summary:302 -    Processed: 121 | Success: 105 | Failed: 0
2025-07-08 15:16:53.965 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 16 | Success Rate: 86.8%
2025-07-08 15:16:53.965 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir AUG | Radiation Hazard (Minimal Wear) (CS2)
2025-07-08 15:16:54.146 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir AUG | Radiation Hazard (Minimal Wear): $2.73 (vol: 3)
2025-07-08 15:16:56.006 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 15:16:56.006 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2332', 'Date': 'Tue, 08 Jul 2025 19:16:56 GMT', 'Connection': 'keep-alive'}
2025-07-08 15:16:56.006 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":230,"pagesize":10,"total_count":23908,"searchdata":{"query":"","search_descriptions":false,"total_count":23908,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"Souvenir UMP-45 | Fade (Factory New)","hash_name":"Souvenir UMP-45 | Fade (Factory New)","sell_listings":33,"sell_price":5043,"sell_price_text":"$50.43","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3baea65848b545be9eae
2025-07-08 15:16:58.966 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir SSG 08 | Tropical Storm (Battle-Scarred) (CS2)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir UMP-45 | Fade (Factory New), $50.43, 33 listings)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Sawed-Off | Zander (Minimal Wear), $0.51, 42 listings)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ Negev | Terrain (Field-Tested), $1.26, 121 listings)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(P2000 | Pulse (Battle-Scarred), $2.11, 47 listings)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Dual Berettas | Urban Shock (Battle-Scarred), $2.94, 21 listings)
2025-07-08 15:16:59.013 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(AWP | PAW (Battle-Scarred), $1.90, 111 listings)
2025-07-08 15:16:59.017 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(SCAR-20 | Splash Jam (Field-Tested), $13.24, 22 listings)
2025-07-08 15:16:59.017 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Negev | CaliCamo (Factory New), $33.00, 16 listings)
2025-07-08 15:16:59.017 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Galil AR | Tornado (Field-Tested), $9.66, 137 listings)
2025-07-08 15:16:59.017 | DEBUG    | __main__:_process_item:531 - Skipping item Sticker | dupreeh (Gold) | Boston 2018 with no active listings (price: $0.00, listings: 0)
2025-07-08 15:16:59.017 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 24
2025-07-08 15:16:59.019 | INFO     | __main__:_process_page:492 - Processing page 25 for CS2 (items 240-249)
2025-07-08 15:16:59.145 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Souvenir SSG 08 | Tropical Storm (Battle-Scarred)
2025-07-08 15:16:59.145 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Souvenir SSG 08 | Tropical Storm (Battle-Scarred)
2025-07-08 15:17:00.601 | DEBUG    | __main__:_make_api_request:392 - Response status: 200
2025-07-08 15:17:00.601 | DEBUG    | __main__:_make_api_request:393 - Response headers: {'Server': 'nginx', 'Content-Type': 'application/json; charset=utf-8', 'X-Frame-Options': 'DENY', 'Expires': 'Mon, 26 Jul 1997 05:00:00 GMT', 'Cache-Control': 'no-cache', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Content-Length': '2287', 'Date': 'Tue, 08 Jul 2025 19:17:01 GMT', 'Connection': 'keep-alive'}
2025-07-08 15:17:00.601 | DEBUG    | __main__:_make_api_request:394 - Response content (first 500 chars): {"success":true,"start":240,"pagesize":10,"total_count":23908,"searchdata":{"query":"","search_descriptions":false,"total_count":23908,"pagesize":10,"prefix":"searchResults","class_prefix":"market"},"results":[{"name":"StatTrak™ Tec-9 | Sandstorm (Battle-Scarred)","hash_name":"StatTrak™ Tec-9 | Sandstorm (Battle-Scarred)","sell_listings":131,"sell_price":110,"sell_price_text":"$1.10","app_icon":"https:\/\/cdn.akamai.steamstatic.com\/steamcommunity\/public\/images\/apps\/730\/8dbc71957312bbd3baea
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ Tec-9 | Sandstorm (Battle-Scarred), $1.10, 131 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(AK-47 | Vulcan (Minimal Wear), $815.15, 28 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ AWP | PAW (Field-Tested), $6.14, 169 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ Sawed-Off | Origami (Battle-Scarred), $0.36, 37 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(AUG | Spalted Wood (Minimal Wear), $6.44, 45 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ UMP-45 | Delusion (Minimal Wear), $2.04, 125 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ P2000 | Oceanic (Battle-Scarred), $0.35, 71 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(StatTrak™ CZ75-Auto | Twist (Battle-Scarred), $2.30, 49 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(P2000 | Amber Fade (Well-Worn), $3.73, 45 listings)
2025-07-08 15:17:03.609 | DEBUG    | __main__:_process_item:550 - Queued item: MarketItem(Souvenir G3SG1 | Safari Mesh (Battle-Scarred), $0.27, 189 listings)
2025-07-08 15:17:03.609 | INFO     | __main__:_process_page:506 - Processed 10 items for CS2 page 25
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:433 - Queue statistics after batch:
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:435 -   CS2: Main queue: 26, Priority queue: 149
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:439 - Worker statistics:
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:441 -   CS2: Processed: 123, Errors: 0, Alive: True
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:444 - Price history processing summary:
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:446 -   CS2:
2025-07-08 15:17:03.617 | INFO     | __main__:process_batch:447 -     ✓ Successfully fetched: 106
2025-07-08 15:17:03.625 | INFO     | __main__:process_batch:448 -     ❌ Failed to fetch: 0
2025-07-08 15:17:03.625 | INFO     | __main__:process_batch:449 -     🔄 Rate limited: 0
2025-07-08 15:17:03.625 | INFO     | __main__:process_batch:450 -     ⚠ No data available: 17
2025-07-08 15:17:03.625 | INFO     | __main__:process_batch:453 -     📊 Success rate: 86.2%
2025-07-08 15:17:03.625 | DEBUG    | __main__:_save_pagination_state:618 - Pagination state saved
2025-07-08 15:17:03.625 | INFO     | __main__:process_batch:458 - Batch processing completed. Waiting 5 minutes before next batch.
2025-07-08 15:17:03.970 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir USP-S | Ancient Visions (Factory New) (CS2)
2025-07-08 15:17:04.135 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir USP-S | Ancient Visions (Factory New): $10.57 (vol: 2)
2025-07-08 15:17:08.974 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir PP-Bizon | Chemical Green (Minimal Wear) (CS2)
2025-07-08 15:17:09.123 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir PP-Bizon | Chemical Green (Minimal Wear): $4.79 (vol: 1)
2025-07-08 15:17:13.976 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ P2000 | Oceanic (Factory New) (CS2)
2025-07-08 15:17:14.545 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ P2000 | Oceanic (Factory New): $1.37 (vol: 10)
2025-07-08 15:17:18.980 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ MP9 | Deadly Poison (Battle-Scarred) (CS2)
2025-07-08 15:17:21.101 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ MP9 | Deadly Poison (Battle-Scarred): $0.86 (vol: 12)
2025-07-08 15:17:23.985 | DEBUG    | __main__:process_item:197 - Processing price data for UMP-45 | Exposure (Battle-Scarred) (CS2)
2025-07-08 15:17:24.212 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for UMP-45 | Exposure (Battle-Scarred): $0.55 (vol: 8)
2025-07-08 15:17:28.995 | DEBUG    | __main__:process_item:197 - Processing price data for P90 | Fallout Warning (Minimal Wear) (CS2)
2025-07-08 15:17:29.174 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for P90 | Fallout Warning (Minimal Wear)
2025-07-08 15:17:29.174 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for P90 | Fallout Warning (Minimal Wear)
2025-07-08 15:17:33.998 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ R8 Revolver | Reboot (Well-Worn) (CS2)
2025-07-08 15:17:34.148 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ R8 Revolver | Reboot (Well-Worn): $1.56 (vol: 4)
2025-07-08 15:17:38.998 | DEBUG    | __main__:process_item:197 - Processing price data for Souvenir UMP-45 | Fade (Factory New) (CS2)
2025-07-08 15:17:39.141 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Souvenir UMP-45 | Fade (Factory New): $51.36 (vol: 7)
2025-07-08 15:17:43.999 | DEBUG    | __main__:process_item:197 - Processing price data for Sawed-Off | Zander (Minimal Wear) (CS2)
2025-07-08 15:17:44.319 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Sawed-Off | Zander (Minimal Wear): $0.51 (vol: 8)
2025-07-08 15:17:49.009 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Negev | Terrain (Field-Tested) (CS2)
2025-07-08 15:17:49.327 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Negev | Terrain (Field-Tested): $1.07 (vol: 17)
2025-07-08 15:17:54.016 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 15:17:54.016 | INFO     | __main__:_log_progress_summary:302 -    Processed: 133 | Success: 115 | Failed: 0
2025-07-08 15:17:54.016 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 18 | Success Rate: 86.5%
2025-07-08 15:17:54.016 | DEBUG    | __main__:process_item:197 - Processing price data for P2000 | Pulse (Battle-Scarred) (CS2)
2025-07-08 15:17:54.343 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for P2000 | Pulse (Battle-Scarred)
2025-07-08 15:17:54.343 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for P2000 | Pulse (Battle-Scarred)
2025-07-08 15:17:59.026 | DEBUG    | __main__:process_item:197 - Processing price data for Dual Berettas | Urban Shock (Battle-Scarred) (CS2)
2025-07-08 15:17:59.233 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Dual Berettas | Urban Shock (Battle-Scarred): $2.93 (vol: 2)
2025-07-08 15:18:04.027 | DEBUG    | __main__:process_item:197 - Processing price data for AWP | PAW (Battle-Scarred) (CS2)
2025-07-08 15:18:04.199 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for AWP | PAW (Battle-Scarred): $1.84 (vol: 17)
2025-07-08 15:18:09.036 | DEBUG    | __main__:process_item:197 - Processing price data for SCAR-20 | Splash Jam (Field-Tested) (CS2)
2025-07-08 15:18:09.173 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for SCAR-20 | Splash Jam (Field-Tested): $13.25 (vol: 1)
2025-07-08 15:18:14.041 | DEBUG    | __main__:process_item:197 - Processing price data for Negev | CaliCamo (Factory New) (CS2)
2025-07-08 15:18:14.181 | DEBUG    | __main__:_fetch_current_price:268 - No current price data for Negev | CaliCamo (Factory New)
2025-07-08 15:18:14.181 | DEBUG    | __main__:process_item:215 - ⚠ No price data available for Negev | CaliCamo (Factory New)
2025-07-08 15:18:19.045 | DEBUG    | __main__:process_item:197 - Processing price data for Galil AR | Tornado (Field-Tested) (CS2)
2025-07-08 15:18:19.195 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for Galil AR | Tornado (Field-Tested): $8.25 (vol: 6)
2025-07-08 15:18:24.048 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Tec-9 | Sandstorm (Battle-Scarred) (CS2)
2025-07-08 15:18:24.300 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Tec-9 | Sandstorm (Battle-Scarred): $0.92 (vol: 4)
2025-07-08 15:18:29.059 | DEBUG    | __main__:process_item:197 - Processing price data for AK-47 | Vulcan (Minimal Wear) (CS2)
2025-07-08 15:18:29.400 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for AK-47 | Vulcan (Minimal Wear): $720.08 (vol: 2)
2025-07-08 15:18:34.062 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ AWP | PAW (Field-Tested) (CS2)
2025-07-08 15:18:34.337 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ AWP | PAW (Field-Tested): $6.14 (vol: 33)
2025-07-08 15:18:39.067 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ Sawed-Off | Origami (Battle-Scarred) (CS2)
2025-07-08 15:18:39.278 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ Sawed-Off | Origami (Battle-Scarred): $0.38 (vol: 3)
2025-07-08 15:18:44.069 | DEBUG    | __main__:process_item:197 - Processing price data for AUG | Spalted Wood (Minimal Wear) (CS2)
2025-07-08 15:18:44.252 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for AUG | Spalted Wood (Minimal Wear): $6.21 (vol: 3)
2025-07-08 15:18:49.070 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ UMP-45 | Delusion (Minimal Wear) (CS2)
2025-07-08 15:18:49.439 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ UMP-45 | Delusion (Minimal Wear): $2.02 (vol: 3)
2025-07-08 15:18:54.071 | INFO     | __main__:_log_progress_summary:301 - 📊 CS2 Progress Summary:
2025-07-08 15:18:54.071 | INFO     | __main__:_log_progress_summary:302 -    Processed: 145 | Success: 125 | Failed: 0
2025-07-08 15:18:54.071 | INFO     | __main__:_log_progress_summary:303 -    Rate Limited: 0 | No Data: 20 | Success Rate: 86.2%
2025-07-08 15:18:54.071 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ P2000 | Oceanic (Battle-Scarred) (CS2)
2025-07-08 15:18:54.291 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ P2000 | Oceanic (Battle-Scarred): $0.34 (vol: 6)
2025-07-08 15:18:59.073 | DEBUG    | __main__:process_item:197 - Processing price data for StatTrak™ CZ75-Auto | Twist (Battle-Scarred) (CS2)
2025-07-08 15:18:59.313 | DEBUG    | __main__:process_item:212 - ✓ Stored price data for StatTrak™ CZ75-Auto | Twist (Battle-Scarred): $2.34 (vol: 2)
2025-07-08 15:19:03.773 | INFO     | __main__:main:721 - Batch processing stopped by user
2025-07-08 15:19:03.779 | INFO     | __main__:demonstrate_queue_usage:590 - Demonstrating queue usage:
2025-07-08 15:19:03.781 | INFO     | __main__:demonstrate_queue_usage:595 -   CS2: 2 items in main queue
2025-07-08 15:19:03.781 | INFO     | __main__:demonstrate_queue_usage:601 - Sample items from CS2 queue:
2025-07-08 15:19:03.786 | INFO     | __main__:demonstrate_queue_usage:603 -   - MarketItem(P2000 | Amber Fade (Well-Worn), $3.73, 45 listings)
2025-07-08 15:19:03.788 | INFO     | __main__:demonstrate_queue_usage:603 -   - MarketItem(Souvenir G3SG1 | Safari Mesh (Battle-Scarred), $0.27, 189 listings)
2025-07-08 15:19:03.794 | INFO     | __main__:main:728 - Final worker statistics:
2025-07-08 15:19:03.800 | INFO     | __main__:main:730 -   CS2: Processed: 147, Errors: 0
2025-07-08 15:19:03.804 | INFO     | __main__:main:731 -     Price Data - Success: 127, Failed: 0
2025-07-08 15:19:03.808 | INFO     | __main__:main:732 -     Rate Limited: 0, No Data: 20
2025-07-08 15:19:03.818 | INFO     | __main__:main:735 -     Success Rate: 86.4%
2025-07-08 15:19:03.822 | INFO     | __main__:stop_workers:660 - Stopping all workers...
2025-07-08 15:19:04.083 | INFO     | __main__:run:187 - Worker stopped for CS2. Processed: 147, Errors: 0
2025-07-08 15:19:04.084 | INFO     | __main__:run:188 - Price history summary for CS2:
2025-07-08 15:19:04.084 | INFO     | __main__:run:189 -   - Successfully fetched price data: 127
2025-07-08 15:19:04.084 | INFO     | __main__:run:190 -   - Failed to fetch price data: 0
2025-07-08 15:19:04.084 | INFO     | __main__:run:191 -   - Rate limited requests: 0
2025-07-08 15:19:04.084 | INFO     | __main__:run:192 -   - No price data available: 20
2025-07-08 15:19:04.090 | INFO     | __main__:stop_workers:668 - All workers stopped
